catID	LG	locus	cM	best_model	best_loglike	epsilon	first_seg_pval	second_seg_pval	next_model	next_loglike
65263	9	65263_x1	99.461	AB	-3.867591765	0	0.361628737	NA	AB_AB	-122.6287164
65570	9	65570_x1	120.091	AB	-5.496989121	0	0.046464426	NA	AB_AB	-122.8851528
65677	9	65677_x1	159.141	AB	-4.689764651	0	0.105591877	NA	AB_AB	-109.7212795
65858	9	65858_x1	160.766	AB	-3.322511471	0	0.744913878	NA	AB_AB	-106.9810653
66032	9	66032_x1	96.283	AB	-4.42347763	0	0.153214947	NA	AB_AB	-113.5738754
66305	9	66305_x1	117.984	AB	-3.209559058	0	0.798544534	NA	AB_AB	-97.94386657
66354	9	66354_x1	151.489	AB	-4.210517141	0	0.221011249	NA	AB_AB	-121.5986808
6681	9	6681_x1	141.309	AB	-3.230846637	0	0.868159154	NA	AB_AB	-102.7705176
66974	9	66974_x1	39.76	AA_AB	-4.14295901	0.034883721	0.818105968	NA	AB_AB	-56.30328658
67153	9	67153_x1	159.722	AB	-3.489755602	0	0.642568809	NA	AB_AB	-118.1319973
67269	9	67269_x1	33.97	AA_AB	-4.942377645	0.085714286	0.398927147	NA	AB_AB	-52.18992666
67400	9	67400_x1	88.99	AB	-4.023931185	0	0.284313658	NA	AB_AB	-121.4120948
6778	9	6778_x1	111.852	AB	-5.052538708	0	0.077420638	NA	AB_AB	-121.7542219
68279	9	68279_x1	100.65	AB	-4.663060746	0	0.11920519	NA	AB_AB	-117.9323415
68308	9	68308_x1	74.217	AB	-6.765482369	0	0.011155843	NA	AB_AB	-123.4671655
68501	9	68501_x2	43.363	AB_AC	-20.48889988	0.182730924	0.517921031	0.517921031	doubles	-134.3733909
68548	9	68548_x1	127.06	AB	-5.87040145	0.01863354	0.047766996	NA	AB_AB	-110.8596977
69010	9	69010_x1	157.357	AB	-3.791797784	0	0.401683537	NA	AB_AB	-121.8664419
69219	9	69219_x1	151.275	AB	-3.981587784	0	0.254500293	NA	AB_AB	-107.6401417
69482	9	69482_x1	9.731	AA_AB	-4.125293368	0.034682081	0.878500471	NA	AB_AB	-54.21785639
69538	9	69538_x1	46.391	AB	-3.520746271	0	0.446989613	NA	AB_AB	-99.62801476
69913	9	69913_x1	121.417	AB	-4.801219114	0	0.098660883	NA	AB_AB	-116.0110584
70256	9	70256_x1	120.501	AB	-5.045385411	0	0.079173258	NA	AB_AB	-123.1200296
70947	9	70947_x1	150.403	AB	-4.307295999	0	0.173290618	NA	AB_AB	-111.3982523
71299	9	71299_x1	46.227	AB	-3.522353198	0	0.648393075	NA	AB_AB	-122.2834778
71480	9	71480_x1	13.164	AA_AB	-4.113630871	0.034482759	0.939250235	NA	AB_AB	-56.2573799
71489	9	71489_x1	111.852	AB	-3.925057451	0	0.312974211	NA	AB_AB	-117.8808187
71534	9	71534_x1	9.731	AB_AC	-11.64053551	0.026974952	0.540811578	0.759794034	doubles	-152.29424
71586	9	71586_x1	98.691	AB	-3.614372097	0	0.543159839	NA	AB_AB	-122.3754967
71604	9	71604_x1	147.4	AB	-3.712621291	0	0.441850168	NA	AB_AB	-119.727824
71661	9	71661_x1	97.413	AB	-4.496349056	0.021428571	0.234931503	NA	AB_AB	-95.13966795
71678	9	71678_x1	121.873	AB	-4.92968941	0	0.086459858	NA	AB_AB	-118.1989701
71700	9	71700_x1	143.07	AB	-4.547926001	0.017964072	0.244249927	NA	AB_AB	-113.6394371
71736	9	71736_x1	88.99	AB	-3.69591854	0	0.436368228	NA	AB_AB	-116.9651993
71829	9	71829_x1	64.235	AB	-6.374616061	0	0.017168697	NA	AB_AB	-123.0762992
72060	9	72060_x1	96.841	AB	-4.028859912	0	0.287118195	NA	AB_AB	-122.7899845
72505	9	72505_x1	160.544	AB	-3.422487737	0	0.694567367	NA	AB_AB	-114.632327
72715	9	72715_x2	9.731	AB_AC	-9.11714138	0	0.545472658	0.76246944	doubles	-159.3725966
72796	9	72796_x1	147.984	AB	-3.942370643	0	0.321573937	NA	AB_AB	-122.0170148
73062	9	73062_x1	88.09	AB	-4.192762824	0	0.177629837	NA	AB_AB	-100.9865118
73082	9	73082_x1	160.333	AB	-3.386843911	0	0.939250235	NA	AB_AB	-121.4614881
73282	9	73282_x1	111.74	AB	-4.309484081	0	0.186853822	NA	AB_AB	-118.2652453
74888	9	74888_x1	111.852	AB	-4.651833873	0	0.128126216	NA	AB_AB	-123.4129585
76641	9	76641_x1	74.217	AB	-7.379917077	0	0.005745647	NA	AA_xx	-123.3362803
7667	9	7667_x1	97.648	AB	-4.598927912	0.020979021	0.207958422	NA	AB_AB	-97.29042749
77534	9	77534_x1	7.444	AB_AC	-16.3297299	0.107279693	0.938165342	0.073919093	AA_AB_AB_AC	-143.8074734
77599	9	77599_x1	161.417	AB	-3.382781192	0	0.752688957	NA	AB_AB	-113.90614
77741	9	77741_x1	41.846	AB	-3.594838255	0	0.538426966	NA	AB_AB	-119.6100409
77758	9	77758_x1	136.036	AB	-4.023931185	0	0.284313658	NA	AB_AB	-121.4120948
77874	9	77874_x1	9.731	AA_BC	-12.46751994	0.066272189	1	NA	AB_AC	-104.2718467
78102	9	78102_x1	40.514	AA_AB	-3.929176977	0.017857143	0.642568809	NA	AB_AB	-59.47256075
78186	9	78186_x1	162.539	AB	-3.489755602	0	0.642568809	NA	AB_AB	-118.1319973
78665	9	78665_x1	150.403	AB	-3.924893462	0.018072289	0.640562234	NA	AB_AB	-112.3326093
78808	9	78808_x1	100.65	AB	-4.455888994	0.018072289	0.275714057	NA	AB_AB	-112.8636048
79115	9	79115_x1	120.501	AB	-4.654203462	0	0.125908771	NA	AB_AB	-122.0423671
79143	9	79143_x1	43.363	AA_AB	-4.423510049	0.052325581	0.644542212	NA	AB_AB	-54.4266368
8098	9	8098_x1	160.544	AB	-3.511516827	0	0.646483345	NA	AB_AB	-120.8996805
8155	9	8155_x1	143.179	AB	-3.784168442	0	0.398927147	NA	AB_AB	-120.4858516
8168	9	8168_x1	95.14	AB	-4.009825818	0	0.275714057	NA	AB_AB	-117.2791065
8203	9	8203_x1	126.302	AB	-5.695948646	0	0.035799016	NA	AB_AB	-119.6517099
8264	9	8264_x1	95.14	AB	-3.925057451	0	0.312974211	NA	AB_AB	-117.8808187
8324	9	8324_x1	48.707	AB	-3.988905752	0	0.260732088	NA	AB_AB	-110.3933816
8511	9	8511_x1	48.707	AB	-4.014409227	0	0.278612069	NA	AB_AB	-118.6566509
85175	9	85175_x1	46.958	AB	-3.37331776	0	0.814870781	NA	AB_AB	-115.956118
8729	9	8729_x1	35.183	AA_AB	-3.941844195	0.017241379	0.648393075	NA	AB_AB	-61.5295085
9057	9	9057_x1	87.692	AB	-4.098566797	0	0.2385005	NA	AB_AB	-115.308406
9137	9	9137_x1	163.302	AB	-3.358840177	0	0.749665075	NA	AB_AB	-111.136277
91595	9	91595_x1	160.333	AB	-3.358307522	0	0.876330684	NA	AB_AB	-116.6275882
9301	9	9301_x1	152.692	AB	-3.390328878	0	0.623194498	NA	AB_AB	-105.6759218
9446	9	9446_x1	143.423	AB	-4.308591509	0	0.184182042	NA	AB_AB	-116.8913917
96910	9	96910_x1	162.32	AB	-3.401499882	0	0.625503624	NA	AB_AB	-107.0600538
Oke_txnrd1-74	9	Oke_txnrd1-74_x1	87.094	AB	-3.902536892	0	0.244249927	NA	AB_AB	-129.5284664
10029	10	10029_x1	6.144	AB	-4.653816446	0.018292683	0.209995187	NA	AB_AB	-111.6940517
11001	10	11001_x1	3.868	AB	-4.105183617	0	0.244249927	NA	AB_AB	-118.0609448
11368	10	11368_x1	26.642	AB	-3.712621291	0	0.441850168	NA	AB_AB	-119.727824
11454	10	11454_x1	28.087	AB	-3.942370643	0	0.321573937	NA	AB_AB	-122.0170148
11727	10	11727_x1	26.642	AB	-3.913995521	0	0.307067333	NA	AB_AB	-115.1238348
12703	10	12703_x1	37.661	AB	-4.539920645	0	0.13766165	NA	AB_AB	-117.1227209
12724	10	12724_x1	9.533	AB	-4.31058606	0	0.189505272	NA	AB_AB	-119.6393082
13307	10	13307_x1	22.033	AB	-3.919475539	0	0.310038563	NA	AB_AB	-116.5022758
1334	10	1334_x1	3.868	AB	-3.919475539	0	0.310038563	NA	AB_AB	-116.5022758
13956	10	13956_x1	0.888	AB	-4.381259571	0.036144578	0.482306288	NA	AB_AB	-108.0790274
14184	10	14184_x1	6.144	AB	-4.20319721	0	0.212785797	NA	AB_AB	-117.4724779
1446	10	1446_x1	26.642	AB	-4.014409227	0	0.278612069	NA	AB_AB	-118.6566509
14892	10	14892_x1	2.16	AB	-3.529236698	0	0.587053564	NA	AB_AB	-117.4849979
1496	10	1496_x1	0.888	AB	-4.098566797	0	0.2385005	NA	AB_AB	-115.308406
15175	10	15175_x1	0.888	AB	-3.913995521	0	0.307067333	NA	AB_AB	-115.1238348
1581	10	1581_x1	9.533	AB	-4.098566797	0	0.2385005	NA	AB_AB	-115.308406
16363	10	16363_x1	37.77	AB	-4.207906767	0	0.218293622	NA	AB_AB	-120.2231094
17079	10	17079_x1	0.888	AB	-3.784168442	0	0.398927147	NA	AB_AB	-120.4858516
1778	10	1778_x1	9.402	AB	-3.936509167	0	0.318741284	NA	AB_AB	-120.6381923
1838	10	1838_x1	21.695	AB	-3.489755602	0	0.642568809	NA	AB_AB	-118.1319973
1849	10	1849_x1	3.868	AB	-4.31058606	0	0.189505272	NA	AB_AB	-119.6393082
18513	10	18513_x1	57.597	AB	-4.289382878	0.019736842	0.328808609	NA	AB_AB	-103.1280131
18615	10	18615_x1	54.176	AB	-4.420468209	0	0.165979309	NA	AB_AB	-120.4356709
18723	10	18723_x1	0	AB	-4.421512414	0	0.158368898	NA	AB_AB	-116.3178322
20719	10	20719_x1	9.533	AB	-4.101797096	0	0.241389552	NA	AB_AB	-116.6845973
24365	10	24365_x1	37.661	AB	-4.874216512	0.018292683	0.158368898	NA	AB_AB	-111.9144518
2496	10	2496_x1	26.642	AB	-4.101797096	0	0.241389552	NA	AB_AB	-116.6845973
25156	10	25156_x1	0.888	AB	-4.116217573	0	0.252662453	NA	AB_AB	-122.1908617
258	10	258_x1	10.697	AB	-4.420920694	0	0.160921846	NA	AB_AB	-117.6902014
26653	10	26653_x1	36.789	AB	-4.806963832	0	0.096569353	NA	AB_AB	-114.6438421
27406	10	27406_x1	37.77	AB	-4.20319721	0	0.212785797	NA	AB_AB	-117.4724779
27482	10	27482_x1	5.572	AB	-4.421512414	0	0.158368898	NA	AB_AB	-116.3178322
28457	10	28457_x1	45.277	AB	-3.791797784	0	0.401683537	NA	AB_AB	-121.8664419
29600	10	29600_x1	37.77	AB	-4.420928316	0	0.170971864	NA	AB_AB	-123.1820529
3174	10	3174_x1	37.661	AB	-4.309484081	0	0.186853822	NA	AB_AB	-118.2652453
33205	10	33205_x1	9.533	AB	-3.779548243	0	0.318989475	NA	AB_AB	-103.3192192
34057	10	34057_x1	26.642	AB	-3.704254299	0	0.439128929	NA	AB_AB	-118.346496
34089	10	34089_x1	6.144	AB	-4.116217573	0	0.252662453	NA	AB_AB	-122.1908617
34285	10	34285_x1	0.888	AB	-4.138693061	0.018518519	0.430724655	NA	AB_AB	-109.8115975
34315	10	34315_x1	21.916	AB	-3.860779545	0	0.358834216	NA	AB_AB	-121.2489432
35178	10	35178_x1	37.661	AB	-4.019112695	0	0.281478442	NA	AB_AB	-120.0343154
3534	10	3534_x1	0.595	AB	-5.576739011	0	0.034235662	NA	AB_AB	-101.6840075
3625	10	3625_x1	0.888	AB	-3.487340175	0	0.509501589	NA	AB_AB	-104.3999721
36277	10	36277_x1	55.847	AB	-3.497096853	0	0.512356477	NA	AB_AB	-105.7826897
37544	10	37544_x1	59.398	AB	-3.860779545	0	0.358834216	NA	AB_AB	-121.2489432
38856	10	38856_x1	0.888	AB	-4.116217573	0	0.252662453	NA	AB_AB	-122.1908617
40010	10	40010_x1	26.642	AB	-3.942370643	0	0.321573937	NA	AB_AB	-122.0170148
40727	10	40727_x1	5.572	AB	-4.656856987	0	0.12368263	NA	AB_AB	-120.6720597
41319	10	41319_x1	3.868	AB	-4.536392728	0	0.142453346	NA	AB_AB	-119.8651149
41588	10	41588_x1	2.368	AB	-4.205464464	0	0.215551874	NA	AB_AB	-118.8477062
42196	10	42196_x1	6.704	AB	-4.538018481	0	0.140063518	NA	AB_AB	-118.4937797
4287	10	4287_x1	48.487	AB	-4.535032745	0	0.14483097	NA	AB_AB	-121.2367159
43199	10	43199_x1	2.662	AB	-4.112399833	0	0.249886032	NA	AB_AB	-120.814083
43608	10	43608_x1	6.704	AA_BC	-24.26682308	0.168965517	0.331993251	NA	AB_AC	-97.49764065
44240	10	44240_x1	28.087	AB	-3.840749487	0	0.350234365	NA	AB_AB	-117.1100302
44241	10	44241_x1	37.139	AB	-4.420575844	0	0.16345867	NA	AB_AB	-119.0628175
44813	10	44813_x1	3.254	AB	-4.313385638	0	0.194747483	NA	AB_AB	-122.3880298
45087	10	45087_x1	6.144	AB	-4.533928407	0	0.147196244	NA	AB_AB	-122.6085726
45210	10	45210_x1	3.254	AB	-4.193709561	0	0.195667547	NA	AB_AB	-109.2252244
45470	10	45470_x1	2.533	AB	-4.308591509	0	0.184182042	NA	AB_AB	-116.8913917
45530	10	45530_x1	45.277	AB	-3.565513345	0	0.531045449	NA	AB_AB	-115.4618331
45876	10	45876_x1	37.661	AB	-5.59675179	0.009722222	0.50363949	NA	singles	-99.58680968
46265	10	46265_x1	37.77	AB	-5.210905056	0	0.062962424	NA	AB_AB	-119.8531468
46433	10	46433_x1	22.243	AB	-3.936509167	0	0.318741284	NA	AB_AB	-120.6381923
46519	10	46519_x1	39.491	AB	-4.028859912	0	0.287118195	NA	AB_AB	-122.7899845
47033	10	47033_x1	28.087	AB	-4.095499523	0	0.235582426	NA	AB_AB	-113.9323778
47281	10	47281_x1	48.773	AB	-3.536178578	0	0.523300793	NA	AB_AB	-111.3136154
4731	10	4731_x1	7.873	AA_AB	-7.765062222	0.017241379	0.006037839	NA	AB_AB	-75.64993386
48664	10	48664_x1	56.471	AB	-4.201112349	0	0.209995187	NA	AB_AB	-116.0974321
48913	10	48913_x1	4.422	AA_AB	-4.309484081	0	0.186853822	NA	AB_AB	-55.10904028
49508	10	49508_x1	9.236	AB	-3.679348955	0	0.430724655	NA	AB_AB	-114.2027077
49511	10	49511_x1	54.176	AB	-5.201391622	0	0.06455076	NA	AB_AB	-121.2165943
49657	10	49657_x1	5.572	AB	-4.420468209	0	0.165979309	NA	AB_AB	-120.4356709
50682	10	50682_x1	1.064	AB	-3.628041117	0	0.482306288	NA	AB_AB	-116.2108413
51482	10	51482_x1	3.254	AB	-4.112399833	0	0.249886032	NA	AB_AB	-120.814083
53881	10	53881_x1	3.254	AB	-4.31058606	0	0.189505272	NA	AB_AB	-119.6393082
54395	10	54395_x1	37.77	AB	-4.878608636	0	0.077653214	NA	AB_AB	-102.3588381
54697	10	54697_x1	3.868	AB	-4.112399833	0	0.249886032	NA	AB_AB	-120.814083
54894	10	54894_x1	22.444	AB	-3.784168442	0	0.398927147	NA	AB_AB	-120.4858516
55132	10	55132_x1	3.543	AB	-3.802843252	0	0.331993251	NA	AB_AB	-108.8343581
55144	10	55144_x1	45.277	AB	-4.795854019	0	0.10074873	NA	AB_AB	-117.3786542
5547	10	5547_x1	5.572	AB	-3.936509167	0	0.318741284	NA	AB_AB	-120.6381923
55650	10	55650_x1	62.29	AB	-5.334157138	0.009395973	1	NA	AB_AB	-107.4450114
55912	10	55912_x1	37.77	AB	-4.205464464	0	0.215551874	NA	AB_AB	-118.8477062
56804	10	56804_x1	27.365	AB	-3.594838255	0	0.538426966	NA	AB_AB	-119.6100409
56886	10	56886_x1	15.838	AB	-5.509692982	0	0.045179604	NA	AB_AB	-121.5248957
57046	10	57046_x1	26.642	AB	-3.791797784	0	0.401683537	NA	AB_AB	-121.8664419
57117	10	57117_x1	54.176	AB	-5.276398742	0.035294118	0.142453346	NA	AB_AB	-111.6855371
57214	10	57214_x1	53.501	AB	-4.420468209	0	0.165979309	NA	AB_AB	-120.4356709
57614	10	57614_x1	21.806	AB	-4.420920694	0	0.160921846	NA	AB_AB	-117.6902014
58836	10	58836_x1	27.246	AB	-4.366836906	0.017751479	0.315874912	NA	AB_AB	-114.8260463
59137	10	59137_x1	3.868	AB	-4.666634872	0	0.116954402	NA	AB_AB	-116.5629546
59525	10	59525_x1	0.888	AB	-3.930736751	0	0.315874912	NA	AB_AB	-119.2594589
59949	10	59949_x1	61.471	AB	-3.992803276	0	0.263795746	NA	AB_AB	-111.7702401
60271	10	60271_x1	3.254	AB	-4.420468209	0	0.165979309	NA	AB_AB	-120.4356709
6114	10	6114_x1	15.997	AB	-3.898215703	0	0.297933645	NA	AB_AB	-110.989172
61522	10	61522_x1	6.144	AB	-4.308591509	0	0.184182042	NA	AB_AB	-116.8913917
62218	10	62218_x1	35.098	AB	-3.966449698	0	0.238287006	NA	AB_AB	-100.7601987
62576	10	62576_x2	36.07	AB_AC	-60.61753168	0.073375262	0.000135809	0.170516549	AA_BC	-73.69795348
62687	10	62687_x1	0.888	AB	-4.108719907	0	0.247081972	NA	AB_AB	-119.4374421
62881	10	62881_x1	1.538	AB	-3.646224254	0	0.487566996	NA	AB_AB	-118.9749464
63105	10	63105_x1	4.995	AB	-5.384908213	0	0.042879615	NA	AB_AB	-102.1786572
64931	10	64931_x1	21.38	AB	-4.087349545	0	0.226650662	NA	AB_AB	-109.8053449
64963	10	64963_x1	45.277	AA_BC	-8.433441201	0.024277457	0.398927147	NA	AB_AC	-116.3238703
65234	10	65234_x1	47.012	AA_AB	-5.242202522	0.053254438	0.186853822	NA	AB_AB	-58.03449176
65431	10	65431_x1	26.642	AB	-3.776586072	0	0.396133341	NA	AB_AB	-119.1053083
65599	10	65599_x1	10.697	AB	-4.636652398	0.01744186	0.221011249	NA	AB_AB	-117.1476724
66034	10	66034_x1	56.314	AB	-4.972492883	0.017751479	0.142453346	NA	AB_AB	-115.4317023
67394	10	67394_x1	54.064	AB	-4.554591016	0.018404908	0.2385005	NA	AB_AB	-110.9111419
67684	10	67684_x1	6.425	AB	-5.043605049	0	0.063537199	NA	AB_AB	-101.837354
6781	10	6781_x1	3.868	AB	-4.777906045	0	0.109056188	NA	AB_AB	-122.8525502
68819	10	68819_x1	0.888	AB	-4.20319721	0	0.212785797	NA	AB_AB	-117.4724779
68999	10	68999_x1	37.77	AB	-3.269851606	0	0.936220401	NA	AB_AB	-109.6743274
6920	10	6920_x1	0.888	AB	-4.207906767	0	0.218293622	NA	AB_AB	-120.2231094
69423	10	69423_x1	47.534	AB	-3.936509167	0	0.318741284	NA	AB_AB	-120.6381923
70547	10	70547_x1	48.035	AB	-3.295494036	0	0.872440803	NA	AB_AB	-109.6999699
70567	10	70567_x1	54.176	AB	-5.684058126	0.018292683	0.059798914	NA	AB_AB	-112.7242934
71138	10	71138_x1	21.38	AB	-4.116217573	0	0.252662453	NA	AB_AB	-122.1908617
71211	10	71211_x1	2.662	AB	-4.210956259	0.018181818	0.390430168	NA	AB_AB	-111.9349133
71466	10	71466_x1	39.491	AB	-3.854032945	0	0.356004127	NA	AB_AB	-119.8692356
7173	10	7173_x1	47.761	AB	-3.769053203	0	0.393301297	NA	AB_AB	-117.7248144
71861	10	71861_x1	0.888	AB	-3.69591854	0	0.436368228	NA	AB_AB	-116.9651993
73229	10	73229_x1	1.322	AB	-3.58288212	0	0.468420778	NA	AB_AB	-109.3008775
7340	10	7340_x1	37.446	AB	-4.101797096	0	0.241389552	NA	AB_AB	-116.6845973
74055	10	74055_x1	3.868	AB	-4.420575844	0	0.16345867	NA	AB_AB	-119.0628175
7591	10	7591_x1	5.572	AB	-4.651833873	0	0.128126216	NA	AB_AB	-123.4129585
76138	10	76138_x1	5.214	AB	-4.311889194	0	0.192136465	NA	AB_AB	-121.0135724
76460	10	76460_x1	27.246	AB	-4.801219114	0	0.098660883	NA	AB_AB	-116.0110584
76893	10	76893_x1	5.572	AB	-3.671119562	0	0.427839811	NA	AB_AB	-112.8215173
7735	10	7735_x1	54.277	AB	-4.20319721	0	0.212785797	NA	AB_AB	-117.4724779
77388	10	77388_x1	0.888	AB	-13.6425821	0.041176471	0.160921846	NA	AB_AB	-125.6508602
77616	10	77616_x1	5.572	AB	-4.311889194	0	0.192136465	NA	AB_AB	-121.0135724
77765	10	77765_x1	0.306	AB	-3.88829985	0	0.291654451	NA	AB_AB	-108.2333342
77825	10	77825_x1	0.888	AB	-4.116217573	0	0.252662453	NA	AB_AB	-122.1908617
78569	10	78569_x1	21.695	AB	-4.105183617	0	0.244249927	NA	AB_AB	-118.0609448
78664	10	78664_x1	21.547	AA_BC	-24.06033441	0.073792487	0.344313515	NA	AB_AC	-109.4806246
7908	10	7908_x1	10.697	AB	-4.31058606	0	0.189505272	NA	AB_AB	-119.6393082
7918	10	7918_x1	15.838	AB	-4.207906767	0	0.218293622	NA	AB_AB	-120.2231094
7950	10	7950_x1	0.888	AB	-4.536392728	0	0.142453346	NA	AB_AB	-119.8651149
82990	10	82990_x1	37.661	AB	-4.92968941	0	0.086459858	NA	AB_AB	-118.1989701
83871	10	83871_x1	8.967	AB	-6.453424118	0	0.013712033	NA	AB_AB	-108.739017
8415	10	8415_x1	0.888	AB	-3.784168442	0	0.398927147	NA	AB_AB	-120.4858516
84359	10	84359_x1	1.825	AB	-3.34533171	0	0.61351271	NA	AB_AB	-100.1390807
87366	10	87366_x1	27.524	AB	-3.573915114	0	0.465508998	NA	AB_AB	-107.9189495
8818	10	8818_x1	3.868	AB	-3.90862215	0	0.304059878	NA	AB_AB	-113.7455004
88248	10	88248_x1	18.443	AB	-5.161546181	0	0.058311931	NA	AB_AB	-106.7606586
9099	10	9099_x1	10.697	AB	-4.536392728	0	0.142453346	NA	AB_AB	-119.8651149
Oke_DBLOH-79	10	Oke_DBLOH-79_x1	23.339	AB	-3.979207066	0	0.312974211	NA	AB_AB	-130.2916171
Oke_hmgb1-66	10	Oke_hmgb1-66_x1	0.888	AB	-3.663113849	0	0.393301297	NA	AB_AB	-129.2890434
Oke_u0602-244	10	Oke_u0602-244_x1	22.667	AB	-3.979207066	0	0.312974211	NA	AB_AB	-130.2916171
10039	11	10039_x1	14.245	AB	-4.313385638	0	0.194747483	NA	AB_AB	-122.3880298
10759	11	10759_x1	56.887	AB	-6.633230852	0	0.012495555	NA	AB_AB	-119.9025116
11060	11	11060_x1	9.966	AB	-3.397537988	0	0.817046489	NA	AB_AB	-118.7262602
11154	11	11154_x1	43.086	AB	-5.53688697	0	0.036852265	NA	AB_AB	-104.3900774
115	11	115_x1	27.906	AB	-5.809465916	0	0.032969756	NA	AB_AB	-124.5705905
12066	11	12066_x1	56.887	AB	-6.04680962	0	0.024103431	NA	AB_AB	-120.0025708
12092	11	12092_x1	5.55	AB	-3.769053203	0	0.393301297	NA	AB_AB	-117.7248144
12136	11	12136_x1	71.292	AB_AC	-63.37193283	0.082840237	0.272783917	3.81E-07	AA_AB_AB_AC	-92.01397148
12335	11	12335_x1	14.245	AB	-5.076468925	0	0.072170986	NA	AB_AB	-117.6592692
12754	11	12754_x1	48.449	AB	-7.186310744	0.01875	0.010924561	NA	AB_AB	-111.4920376
13925	11	13925_x1	55.779	AB	-6.822899331	0	0.010212663	NA	AB_AB	-120.7786605
13957	11	13957_x1	19.267	AB	-4.659805533	0	0.121448021	NA	AB_AB	-119.3020472
14296	11	14296_x1	9.966	AB	-4.07499626	0.018404908	0.479615169	NA	AB_AB	-110.4315472
15184	11	15184_x1	57.34	AB	-6.242803621	0	0.019242013	NA	AB_AB	-119.5120843
1577	11	1577_x1	0	AB	-3.549975055	0	0.591484589	NA	AB_AB	-120.2516582
17425	11	17425_x1	22.55	AB	-4.781892823	0	0.106986573	NA	AB_AB	-121.483576
19357	11	19357_x1	14.245	AB	-4.539920645	0	0.13766165	NA	AB_AB	-117.1227209
19869	11	19869_x1	34.531	AB	-6.690315621	0	0.011437303	NA	AB_AB	-117.2136744
20183	11	20183_x1	42.515	AB	-6.75137173	0	0.010422962	NA	AB_AB	-114.5288085
211	11	211_x1	34.755	AB	-6.04680962	0	0.024103431	NA	AB_AB	-120.0025708
21615	11	21615_x1	33.106	AB	-6.554411399	0	0.01416227	NA	AB_AB	-123.9425751
22899	11	22899_x1	43.727	AB	-6.177933828	0	0.021506542	NA	AB_AB	-123.5660975
2307	11	2307_x1	49.639	AB	-6.75137173	0	0.010422962	NA	AB_AB	-114.5288085
24208	11	24208_x1	56.887	AB	-6.985287019	0	0.008715331	NA	AB_AB	-123.0004897
25210	11	25210_x1	9.201	AB	-7.660033133	0	0.003624781	NA	AA_xx	-99.31727248
2644	11	2644_x1	40.737	AB	-5.728880829	0	0.033572252	NA	AB_AB	-116.9387201
28053	11	28053_x1	37.026	AB	-6.374616061	0	0.017168697	NA	AB_AB	-123.0762992
29694	11	29694_x1	39.93	AB	-6.374616061	0	0.017168697	NA	AB_AB	-123.0762992
2977	11	2977_x1	14.346	AB	-5.211349915	0.01754386	0.106986573	NA	AB_AB	-117.0383985
32888	11	32888_x1	56.887	AB	-7.620401932	0	0.004402971	NA	AA_xx	-120.8720538
37633	11	37633_x1	42.119	AB	-6.765482369	0	0.011155843	NA	AB_AB	-123.4671655
37988	11	37988_x1	56.887	AB	-6.554411399	0	0.01416227	NA	AB_AB	-123.9425751
40180	11	40180_x1	54.153	AB	-6.955033883	0	0.009122083	NA	AB_AB	-124.3431975
40221	11	40221_x1	48.958	AB	-6.220421739	0	0.019986107	NA	AB_AB	-120.8626634
40534	11	40534_x1	37.026	AB	-6.473592638	0	0.014612363	NA	AB_AB	-117.6834319
40577	11	40577_x1	0	AB	-5.506967517	0.009210526	0.625503624	NA	AB_AB	-109.6957544
41447	11	41447_x1	37.026	AB	-6.329932382	0	0.018510319	NA	AB_AB	-125.7775375
4152	11	4152_x1	48.168	AB	-5.242327114	0	0.058224644	NA	AB_AB	-115.7656859
41898	11	41898_x1	0	AB	-4.098566797	0	0.2385005	NA	AB_AB	-115.308406
42847	11	42847_x1	57.228	AB	-7.148416387	0	0.007433865	NA	AB_AB	-125.2230605
43081	11	43081_x1	34.755	AB	-6.374616061	0	0.017168697	NA	AB_AB	-123.0762992
43164	11	43164_x1	14.245	AB	-4.535032745	0	0.14483097	NA	AB_AB	-121.2367159
43565	11	43565_x1	18.917	AB	-4.795854019	0	0.10074873	NA	AB_AB	-117.3786542
44143	11	44143_x1	0	AB	-4.101797096	0	0.241389552	NA	AB_AB	-116.6845973
4430	11	4430_x1	49.346	AB	-6.925717379	0	0.009538021	NA	AB_AB	-125.686842
4482	11	4482_x1	56.887	AB	-6.738131993	0	0.011642177	NA	AB_AB	-124.8127761
45417	11	45417_x1	4.59	AB	-3.925057451	0	0.312974211	NA	AB_AB	-117.8808187
45951	11	45951_x1	9.966	AB	-3.618972042	0	0.479615169	NA	AB_AB	-114.8288113
46001	11	46001_x1	47.906	AB	-6.633230852	0	0.012495555	NA	AB_AB	-119.9025116
46411	11	46411_x1	55.989	AB	-6.955033883	0	0.009122083	NA	AB_AB	-124.3431975
47295	11	47295_x1	27.906	AB	-6.884172847	0	0.009309686	NA	AB_AB	-118.0940121
4771	11	4771_x1	14.512	AB	-3.248237325	0	0.734539317	NA	AB_AB	-98.66902532
49437	11	49437_x1	19.267	AB	-5.076468925	0	0.072170986	NA	AB_AB	-117.6592692
4944	11	4944_x1	27.771	AB	-5.933615412	0.019354839	0.043599937	NA	AB_AB	-106.8220953
49699	11	49699_x1	6.955	AB	-4.20319721	0	0.212785797	NA	AB_AB	-117.4724779
49721	11	49721_x1	49.198	AB	-7.764746812	0.008383234	0.035799016	NA	AB_AB	-122.3376054
