contig	locus	stacks_CatID	stacks_SNP	LG	cM	pi_within	dxy	BSname	prob_bayescan	log10(PO)_bayescan	qval_bayescan	alpha_bayescan	Fst_bayescan	mlog10(qval)_bayescan	Fst_weir	locnum	cpvals	zscore	reject_null_LFMM	fdr_pval_LFMM	mlog10(fdr_pval)_LFMM	cM_pad	cM_padded
c2386	2386	12139.0	12139_21	4.0	105.49	0.00425126709728	0.00453479934948	6880.0	0.085909	-1.027	0.83563	0.027499	0.029758	0.077985976781	0.044344	6880.0	0.616332435739	-0.537005	False	0.995928532621	0.00177182523288	385.34	490.83
c12550	12550	2260.0	2260_49	4.0	105.49	0.00140167976077	0.00138566280939	6956.0	0.087409	-1.0187	0.82944	-0.043313	0.027656	0.0812150244815	0.00334308	6956.0	0.689741766412	0.427848	False	0.997092304798	0.0012646354609	385.34	490.83
c44632	44632	29577.0	29577_24	4.0	107.66	0.0043307330282	0.00429914708924	6890.0	0.09531	-0.97736	0.79448	-0.064222	0.02724	0.0999170311174	-0.00621342	6890.0	0.510176441233	-0.705814	False	0.995928532621	0.00177182523288	385.34	493.0
c8026	8026	59258.0	59258_85	4.0	110.36	0.00308405836214	0.003144823738	7071.0	0.068207	-1.1355	0.88671	0.0076118	0.028808	0.0522183936889	0.034756	7071.0	0.674157245129	-0.450616	False	0.997092304798	0.0012646354609	385.34	495.7
c13955	13955	3501.0	3501_55	4.0	110.36	0.00281986701717	0.00279980317194	6974.0	0.10821	-0.91599	0.71641	-0.072289	0.027136	0.144838360687	-0.0104215	6974.0	0.423147141079	0.858442	False	0.989668322549	0.00451033047487	385.34	495.7
c4530	4530	30153.0	30153_34	4.0	112.3	0.00526222045467	0.0053204890499	6912.0	0.069007	-1.1301	0.88584	-0.013568	0.028161	0.0526447130927	0.0112543	6912.0	0.293574900213	-1.12567	False	0.955695279155	0.0196805592692	385.34	497.64
c70307	70307	51130.0	51130_39	4.0	112.3	0.00113081419612	0.00116046884065	6926.0	0.072207	-1.1089	0.88104	-0.0010649	0.028676	0.0550043737844	0.0405023	6926.0	0.214774727543	-1.32955	False	0.910318031555	0.0408068546904	385.34	497.64
c49848	49848	34038.0	34038_12	4.0	112.3	0.00449835767333	0.00482565916996	6858.0	0.13901	-0.79194	0.50878	0.11012	0.033465	0.293469969019	0.0571014	6858.0	0.126686834406	1.63688	False	0.821542918309	0.0853697436133	385.34	497.64
c60993	60993	43477.0	43477_91	4.0	112.3	0.00393484842162	0.0041055664323	7085.0	0.083808	-1.0387	0.84338	0.03963	0.030096	0.073976702103	0.0556548	7085.0	0.419779476169	-0.864691	False	0.989668322549	0.00451033047487	385.34	497.64
c74266	74266	54351.0	54351_90	4.0	112.3	0.00219221611699	0.00235344268265	7083.0	0.067707	-1.1389	0.88714	0.013176	0.028936	0.0520078385339	0.0725355	7083.0	0.883525349723	-0.157013	False	0.997931050083	0.000899464326885	385.34	497.64
c64085	64085	46073.0	46073_46	4.0	112.3	0.0102497458237	0.0102705138904	6947.0	0.072807	-1.105	0.87968	-0.02852	0.027777	0.0556752818366	0.000792735	6947.0	0.918090427186	0.110218	False	0.997931050083	0.000899464326885	385.34	497.64
c5742	5742	40452.0	40452_61	4.0	112.3	0.00259300075884	0.00279874415573	7001.0	0.12901	-0.82938	0.56033	0.10043	0.033223	0.251556124836	0.0749035	7001.0	0.571013111621	0.60721	False	0.995928532621	0.00177182523288	385.34	497.64
c1063	1063	575.0	575_87	4.0	112.3	0.00366935948155	0.00386334460087	7073.0	0.073707	-1.0992	0.87762	-0.011707	0.028257	0.0566934882243	0.0249909	7073.0	0.527425386574	-0.677282	False	0.995928532621	0.00177182523288	385.34	497.64
c55930	55930	39182.0	39182_23	4.0	112.7	0.00542809766836	0.00564079669073	6889.0	0.080008	-1.0607	0.85748	0.0054311	0.028955	0.0667760007207	0.0339317	6889.0	0.837839292886	0.219342	False	0.997092304798	0.0012646354609	385.34	498.04
c40382	40382	25979.0	25979_61	4.0	113.66	0.00101196334265	0.0010986423262	6999.0	0.072307	-1.1082	0.88079	0.018572	0.029246	0.0551276247464	0.0645774	6999.0	0.47962406377	-0.757627	False	0.995928532621	0.00177182523288	385.34	499.0
c45895	45895	30659.0	30659_26	4.0	113.99	0.00536334159389	0.00531164699499	6896.0	0.088509	-1.0128	0.82492	-0.057469	0.027296	0.0835881668964	-0.00605929	6896.0	0.421030603867	-0.862366	False	0.989668322549	0.00451033047487	385.34	499.33
c84181	84181	62715.0	62715_52	4.0	116.04	0.00448621572926	0.00443012187634	6968.0	0.089909	-1.0053	0.81882	-0.055924	0.027347	0.0868115580667	0.00363224	6968.0	0.55163982813	-0.638017	False	0.995928532621	0.00177182523288	385.34	501.38
c1288	1288	2554.0	2554_92	4.0	116.54	0.00575821494282	0.00594424015845	7087.0	0.075708	-1.0867	0.87251	-0.015978	0.028242	0.0592295868101	0.0194594	7087.0	0.00299899101293	-3.18078	False	0.189716783517	0.721894247043	385.34	501.88
c74836	74836	54810.0	54810_46	4.0	116.96	0.00973122346392	0.0102376514385	6948.0	0.076708	-1.0805	0.86948	-0.018415	0.028183	0.0607404032985	0.0198836	6948.0	0.358988417746	0.983109	False	0.976861323678	0.0101670848341	385.34	502.3
c35809	35809	22221.0	22221_18	4.0	118.65	0.00127356675282	0.00132230237664	6874.0	0.093009	-0.98908	0.80478	0.04986	0.030879	0.0943228250287	0.0647287	6874.0	0.839778302966	-0.216683	False	0.997411764692	0.00112551348807	385.34	503.99
c72503	72503	52919.0	52919_52	4.0	118.65	0.00292081478538	0.00289089571933	6967.0	0.075408	-1.0885	0.87333	-0.028976	0.027868	0.0588216210156	0.00142827	6967.0	0.702394920328	0.409504	False	0.997092304798	0.0012646354609	385.34	503.99
c42862	42862	28070.0	28070_7	4.0	118.65	0.00395944268218	0.00416368515891	6835.0	0.086709	-1.0225	0.83223	-0.047892	0.027514	0.0797566329319	0.0165394	6835.0	0.134370865501	-1.6045	False	0.834901734972	0.0783646364573	385.34	503.99
c699	699	50884.0	50884_56	4.0	118.65	0.00270156234842	0.0029955005485	6983.0	0.10731	-0.92006	0.72287	0.063721	0.031418	0.140939798638	0.0781809	6983.0	0.024236200016	-2.41504	False	0.471032420084	0.326949200347	385.34	503.99
c1631	1631	5587.0	5587_16	4.0	118.65	0.00149134315782	0.00151386884766	6868.0	0.070207	-1.122	0.88436	-0.0039121	0.028451	0.0533709089836	0.0183198	6868.0	0.426009226963	-0.853154	False	0.989668322549	0.00451033047487	385.34	503.99
c11626	11626	1438.0	1438_65	4.0	118.65	0.00561021794394	0.00561586295231	7010.0	0.074807	-1.0923	0.87485	-0.027688	0.027886	0.0580664038425	-0.00192763	7010.0	0.946893060372	0.071388	False	0.997931050083	0.000899464326885	385.34	503.99
c2989	2989	17232.0	17232_42	4.0	118.65	0.00472438871715	0.00487304673211	6932.0	0.076608	-1.0811	0.86978	0.015141	0.0291	0.0605905828623	0.0417821	6932.0	0.371136863689	-0.958514	False	0.977007116794	0.0101022727469	385.34	503.99
c49199	49199	33473.0	33473_9	4.0	118.65	0.00274286634562	0.00274068712388	6846.0	0.085809	-1.0275	0.83609	-0.043377	0.027622	0.0777469708868	-0.00314725	6846.0	0.665764759192	0.462961	False	0.995928532621	0.00177182523288	385.34	503.99
c60544	60544	43100.0	43100_41	4.0	118.65	0.00509429543407	0.00504404839755	6931.0	0.09521	-0.97787	0.79502	-0.061222	0.027232	0.0996219458336	-0.0132666	6931.0	0.517746318251	0.693232	False	0.995928532621	0.00177182523288	385.34	503.99
c79208	79208	58339.0	58339_38	4.0	118.65	0.00377255715948	0.00374170012758	6923.0	0.083008	-1.0432	0.8464	-0.042042	0.027603	0.0724243453089	-0.00473117	6923.0	0.62194342731	0.528477	False	0.995928532621	0.00177182523288	385.34	503.99
c26568	26568	14404.0	14404_83	4.0	118.65	0.00510606588628	0.00534881001304	7068.0	0.070807	-1.118	0.88352	0.011507	0.028991	0.0537836150408	0.0365917	7068.0	0.0798466221484	-1.87725	False	0.732804047386	0.135012140661	385.34	503.99
c34326	34326	20964.0	20964_90	4.0	118.65	0.00874021635766	0.00892771160237	7082.0	0.073907	-1.098	0.87709	-0.010828	0.028351	0.0569558405018	0.0305336	7082.0	0.0414999237013	-2.18476	False	0.587502688258	0.230990141834	385.34	503.99
c51492	51492	35428.0	35428_55	4.0	118.65	0.00732835481744	0.0075584923486	6977.0	0.077208	-1.0774	0.86781	-0.016494	0.028217	0.0615753496899	0.013727	6977.0	0.426538710861	-0.852178	False	0.989668322549	0.00451033047487	385.34	503.99
c71744	71744	52298.0	52298_48	4.0	118.65	0.0088846403743	0.00891370125404	6955.0	0.069907	-1.124	0.88481	0.0033458	0.028686	0.0531499776756	0.0320022	6955.0	0.314060747077	-1.07897	False	0.969148631909	0.0136096129722	385.34	503.99
c43230	43230	28379.0	28379_77	4.0	119.07	0.00564810641824	0.00644975420347	7043.0	0.24302	-0.49343	0.32139	0.2683	0.042375	0.492967640368	0.0923701	7043.0	0.500966200828	0.721255	False	0.995928532621	0.00177182523288	385.34	504.41
c41940	41940	27291.0	27291_55	4.0	119.07	0.00969867521967	0.00973358516287	6975.0	0.076208	-1.0836	0.87108	0.022504	0.02951	0.0599419575491	0.049402	6975.0	0.871685951324	-0.173106	False	0.997812014992	0.000951270878414	385.34	504.41
c66481	66481	48038.0	48038_76	4.0	119.07	0.00460357939925	0.00531737201683	7041.0	0.78558	0.56392	0.045158	1.0428	0.085979	1.34526530076	0.120009	7041.0	0.360875858138	-0.979254	False	0.977007116794	0.0101022727469	385.34	504.41
c54278	54278	37771.0	37771_45	4.0	119.48	0.00498264896078	0.00491526440993	6941.0	0.09641	-0.97185	0.7885	-0.06348	0.02723	0.103198302335	-0.01396	6941.0	0.97881495263	0.0284599	False	0.997931050083	0.000899464326885	385.34	504.82
c2699	2699	14763.0	14763_12	4.0	119.48	0.0103491365471	0.0106777307759	6857.0	0.068207	-1.1355	0.88671	0.0062018	0.028734	0.0522183936889	0.0538868	6857.0	0.317472490852	-1.07139	False	0.972825403111	0.011965097316	385.34	504.82
c48164	48164	32605.0	32605_71	4.0	119.48	0.00491798276419	0.00497604231415	7025.0	0.071107	-1.1161	0.88297	-0.010319	0.028304	0.054054051865	0.0301679	7025.0	0.231740769437	1.28169	False	0.922151837339	0.0351975640988	385.34	504.82
c54915	54915	38319.0	38319_77	4.0	119.48	0.0143765600418	0.0149761258328	7045.0	0.082008	-1.049	0.85031	-0.037479	0.027734	0.0704227134093	0.00204171	7045.0	0.875538659852	0.167865	False	0.997812014992	0.000951270878414	385.34	504.82
c40952	40952	26462.0	26462_56	4.0	119.48	0.00507365359672	0.00511315828455	6982.0	0.076108	-1.0842	0.87133	-0.025743	0.02792	0.0598173328956	0.00773853	6982.0	0.838841855507	0.217967	False	0.997262562783	0.00119048405982	385.34	504.82
c18046	18046	7108.0	7108_23	4.0	119.48	0.00305730284233	0.00336216944577	6886.0	0.12591	-0.84149	0.58026	0.095832	0.033042	0.236377366327	0.0651576	6886.0	0.0300191908079	2.32552	False	0.513676023292	0.289310705241	385.34	504.82
c70503	70503	51286.0	51286_59	4.0	119.48	0.0136527833461	0.015280358561	6992.0	0.72157	0.41357	0.065029	0.97993	0.083451	1.18689292441	0.0978494	6992.0	0.484933652049	-0.748498	False	0.995928532621	0.00177182523288	385.34	504.82
c23103	23103	11511.0	11511_36	4.0	119.48	0.00488090060334	0.00488831744561	6917.0	0.10121	-0.94843	0.76179	-0.071191	0.02719	0.118164732611	-0.00634267	6917.0	0.891873518718	-0.145687	False	0.997931050083	0.000899464326885	385.34	504.82
c48632	48632	32991.0	32991_53	4.0	119.48	0.00502409254426	0.00505031323227	6969.0	0.069607	-1.126	0.88524	-0.015702	0.028097	0.052938970494	0.0114829	6969.0	0.350396916806	-1.00082	False	0.976586299802	0.0102893725791	385.34	504.82
c39166	39166	24990.0	24990_81	4.0	119.48	0.00357705428122	0.00366262058688	7061.0	0.083208	-1.0421	0.84571	-0.038389	0.027719	0.0727785341135	0.00682739	7061.0	0.178833824747	1.44081	False	0.888590358682	0.05129840322	385.34	504.82
c48923	48923	33226.0	33226_29	4.0	119.48	0.00465693048805	0.00482842826574	6900.0	0.087209	-1.0198	0.83022	-0.057733	0.027407	0.0808068086773	0.00512765	6900.0	0.0308744525421	-2.31357	False	0.518512483823	0.285240782978	385.34	504.82
c3880	3880	24710.0	24710_86	4.0	119.48	0.007947033567	0.0082903797614	7072.0	0.072107	-1.1095	0.88123	-0.021381	0.028008	0.0549107264411	0.0262755	7072.0	0.0594986825665	-2.0197	False	0.67184236606	0.172732613227	385.34	504.82
c54731	54731	38162.0	38162_76	4.0	119.48	0.00686097436084	0.00687617713552	7039.0	0.069307	-1.128	0.88552	-0.021246	0.027971	0.0528016255619	0.0117545	7039.0	0.192201856309	-1.39766	False	0.897451503696	0.0469890104334	385.34	504.82
c62951	62951	45109.0	45109_51	4.0	119.48	0.00299548737015	0.00310781392438	6961.0	0.077708	-1.0744	0.86607	0.032296	0.029793	0.0624470047666	0.0644057	6961.0	0.389060059044	-0.923122	False	0.983147251202	0.00738143069787	385.34	504.82
c64293	64293	46241.0	46241_34	4.0	119.48	0.00621387260123	0.0067283463533	6913.0	0.10581	-0.9269	0.73388	0.065557	0.03156	0.134374947711	0.0816709	6913.0	0.335549382507	1.03209	False	0.976586299802	0.0102893725791	385.34	504.82
c72409	72409	52846.0	52846_78	4.0	119.48	0.00530344069321	0.00531505678314	7048.0	0.076108	-1.0842	0.87133	-0.022246	0.028106	0.0598173328956	0.00276575	7048.0	0.182290326707	1.42943	False	0.892046305384	0.0496126011722	385.34	504.82
c33911	33911	20610.0	20610_35	4.0	119.48	0.00916486424654	0.00917810198626	6915.0	0.072307	-1.1082	0.88079	-0.013282	0.028264	0.0551276247464	0.0143571	6915.0	0.0533777543598	-2.07046	False	0.643775701272	0.191265419391	385.34	504.82
c77250	77250	56746.0	56746_45	4.0	119.48	0.00362714999691	0.00378192658492	6944.0	0.074107	-1.0967	0.87649	0.011937	0.028996	0.0572530344699	0.0407959	6944.0	0.813622866948	0.25267	False	0.997092304798	0.0012646354609	385.34	504.82
c56387	56387	39565.0	39565_65	4.0	119.48	0.00990961456368	0.0101070891544	7012.0	0.071407	-1.1141	0.88253	-0.018956	0.028087	0.0542705226393	0.0207961	7012.0	0.19828966352	1.37874	False	0.900802144819	0.0453705884318	385.34	504.82
c11838	11838	1627.0	1627_26	4.0	119.48	0.00501537803692	0.00508601913714	6895.0	0.077808	-1.0738	0.8657	-0.033178	0.027826	0.0626325824827	0.00963804	6895.0	0.420414183817	0.863511	False	0.989668322549	0.00451033047487	385.34	504.82
c13084	13084	2727.0	2727_52	4.0	119.48	0.00763804679764	0.00791238715617	6963.0	0.068307	-1.1348	0.88661	-0.014955	0.028103	0.0522673746379	0.0222233	6963.0	0.581106432463	-0.591358	False	0.995928532621	0.00177182523288	385.34	504.82
c37558	37558	23669.0	23669_45	4.0	119.48	0.00509396160009	0.00500342132004	6939.0	0.11691	-0.87815	0.65093	-0.10301	0.026649	0.186465712274	-0.0208035	6939.0	0.415651054497	0.872392	False	0.989668322549	0.00451033047487	385.34	504.82
c55183	55183	38547.0	38547_46	4.0	119.48	0.00500640140095	0.00527683205587	6946.0	0.081908	-1.0496	0.85079	-0.031533	0.027797	0.0701776233419	0.0108705	6946.0	0.0823011453243	-1.86215	False	0.739457899186	0.13108654739	385.34	504.82
c64643	64643	46526.0	46526_60	10.0	10.46	0.00522083191956	0.00519204742209	11447.0	0.080908	-1.0554	0.85425	-0.025991	0.027937	0.0684150125292	0.0133534	11447.0	0.358805146343	0.983484	False	0.976861323678	0.0101670848341	1195.58	1206.04
c13383	13383	2997.0	2997_55	10.0	10.46	0.0054532619916	0.00555475301387	11434.0	0.076508	-1.0817	0.8701	0.01651	0.029196	0.0604308313441	0.0178293	11434.0	0.931118248978	0.0926398	False	0.997931050083	0.000899464326885	1195.58	1206.04
c55158	55158	38530.0	38530_87	10.0	10.46	0.00737807499856	0.0074006987123	11501.0	0.079108	-1.066	0.86084	-0.037965	0.027666	0.0650775611762	0.00362585	11501.0	0.343484750401	-1.01527	False	0.976586299802	0.0102893725791	1195.58	1206.04
c6208	6208	44406.0	44406_27	10.0	10.46	0.00184096267082	0.00196800477504	11381.0	0.091209	-0.99843	0.81266	0.036602	0.030219	0.090091116163	0.058925	11381.0	0.83375522309	0.224947	False	0.997092304798	0.0012646354609	1195.58	1206.04
c37371	37371	23510.0	23510_64	10.0	10.46	0.00163651765704	0.00177018235141	11456.0	0.075308	-1.0892	0.8735	-0.003125	0.028606	0.0587370906811	0.0644525	11456.0	0.116405433344	1.68269	False	0.807627863463	0.092788706148	1195.58	1206.04
c59039	59039	41831.0	41831_86	10.0	10.46	0.00228214993205	0.00226227577982	11498.0	0.075408	-1.0885	0.87333	-0.023125	0.028043	0.0588216210156	0.00411794	11498.0	0.464273947781	0.784335	False	0.995928532621	0.00177182523288	1195.58	1206.04
c58743	58743	41586.0	41586_72	10.0	10.46	0.00505899670783	0.00504471116449	11468.0	0.090209	-1.0037	0.81728	-0.063634	0.027283	0.0876291287527	-0.0086007	11468.0	0.594318475713	0.570801	False	0.995928532621	0.00177182523288	1195.58	1206.04
c16317	16317	5584.0	5584_85	10.0	10.46	0.00512833144077	0.00522577750358	11492.0	0.076208	-1.0836	0.87108	-0.025904	0.027923	0.0599419575491	0.00602873	11492.0	0.0980995153469	1.77282	False	0.782209576068	0.106676871575	1195.58	1206.04
c54295	54295	37785.0	37785_75	10.0	10.46	0.00514451704001	0.00526008036276	11474.0	0.086409	-1.0242	0.83358	-0.0437	0.027575	0.0790527139028	0.00802626	11474.0	0.887497393815	-0.151622	False	0.997931050083	0.000899464326885	1195.58	1206.04
c52482	52482	36246.0	36246_52	10.0	10.46	0.00154463798613	0.0016449909599	11428.0	0.42414	-0.1328	0.18877	0.61935	0.066376	0.724067024178	0.07919	11428.0	0.766973292322	0.317598	False	0.997092304798	0.0012646354609	1195.58	1206.04
c11581	11581	1399.0	1399_13	10.0	10.46	0.00360116214126	0.00350348504363	11353.0	0.11461	-0.88791	0.66934	-0.097142	0.026725	0.174353220626	-0.0187454	11353.0	0.660488919607	0.470753	False	0.995928532621	0.00177182523288	1195.58	1206.04
c35974	35974	22360.0	22360_27	10.0	10.46	0.00685149608335	0.00702094363091	11380.0	0.068607	-1.1328	0.8863	0.01251	0.028877	0.0524192506957	0.0384065	11380.0	0.141246281605	-1.57672	False	0.848615628884	0.0712889741299	1195.58	1206.04
c40709	40709	26255.0	26255_77	10.0	10.46	0.00393880776065	0.00414810409966	11475.0	0.079708	-1.0624	0.85866	-0.01242	0.028336	0.0661787678965	0.0281995	11475.0	0.703411825926	0.408035	False	0.997092304798	0.0012646354609	1195.58	1206.04
c77813	77813	57221.0	57221_13	10.0	10.46	0.0041304203146	0.00413651880959	11354.0	0.069607	-1.126	0.88524	-0.00072043	0.028517	0.052938970494	0.0160358	11354.0	0.432188131107	-0.841808	False	0.99017039661	0.0042900620291	1195.58	1206.04
c50006	50006	34165.0	34165_68	10.0	10.46	0.00648678267482	0.00639463602842	11463.0	0.12031	-0.86402	0.62197	-0.10227	0.026669	0.206230562494	-0.0231389	11463.0	0.0232154807075	2.43273	False	0.464272169826	0.333227348755	1195.58	1206.04
c25925	25925	13866.0	13866_34	10.0	10.46	0.00811406468185	0.00816104526706	11391.0	0.084108	-1.037	0.8424	-0.037601	0.027663	0.0744816418226	-0.00153299	11391.0	0.527054744111	-0.67789	False	0.995928532621	0.00177182523288	1195.58	1206.04
c28097	28097	15701.0	15701_69	10.0	10.46	0.0107401832563	0.0105322659816	11464.0	0.10351	-0.93756	0.74814	-0.079764	0.02697	0.126017124678	-0.0247556	11464.0	0.0560479663952	-2.04775	False	0.659005882881	0.181110708485	1195.58	1206.04
c56126	56126	39342.0	39342_21	10.0	10.46	0.00850671798451	0.00870081227769	11368.0	0.071607	-1.1128	0.88219	-0.0084838	0.028338	0.0544378694429	0.0160522	11368.0	0.34232148528	1.01772	False	0.976586299802	0.0102893725791	1195.58	1206.04
c71652	71652	52222.0	52222_80	10.0	10.46	0.00396833718505	0.00407188503767	11486.0	0.071207	-1.1154	0.88285	-0.016088	0.028112	0.0541130786491	0.0159516	11486.0	0.186199764758	-1.41675	False	0.896228760455	0.0475811234595	1195.58	1206.04
c52784	52784	36495.0	36495_34	10.0	10.46	0.00525856637834	0.00521478297162	11393.0	0.089609	-1.0069	0.82006	-0.053835	0.027428	0.0861543711338	-0.00235763	11393.0	0.605936727588	0.552896	False	0.995928532621	0.00177182523288	1195.58	1206.04
c57110	57110	40179.0	40179_15	10.0	10.46	0.00530041243577	0.00521816137968	11358.0	0.09501	-0.97888	0.79629	-0.06071	0.027316	0.0989287382133	-0.013565	11358.0	0.489929350891	-0.739958	False	0.995928532621	0.00177182523288	1195.58	1206.04
c60248	60248	42842.0	42842_92	10.0	10.46	0.0143112241759	0.0144312198777	11517.0	0.09651	-0.97135	0.78786	-0.064246	0.027274	0.103550948284	-0.00773048	11517.0	0.36202702942	0.976909	False	0.977007116794	0.0101022727469	1195.58	1206.04
c56602	56602	39742.0	39742_23	10.0	10.46	0.0091256875231	0.0100220032511	11371.0	0.077308	-1.0768	0.86751	-0.0052202	0.02858	0.0617255102895	0.0422772	11371.0	0.799766722427	0.271848	False	0.997092304798	0.0012646354609	1195.58	1206.04
c78901	78901	58090.0	58090_44	10.0	10.88	0.00512492037699	0.00529010045477	11414.0	0.070607	-1.1194	0.88379	-0.0089247	0.028275	0.0536509167468	0.0118956	11414.0	0.605073482646	-0.554221	False	0.995928532621	0.00177182523288	1195.58	1206.46
c721	721	52664.0	52664_89	10.0	10.88	0.00595637504618	0.00597018641139	11507.0	0.088109	-1.0149	0.82641	-0.056054	0.027351	0.0828044362627	-0.00365745	11507.0	0.936665447217	0.0851629	False	0.997931050083	0.000899464326885	1195.58	1206.46
c74455	74455	54495.0	54495_85	10.0	10.88	0.00994259114924	0.0107154003039	11495.0	0.10901	-0.9124	0.71012	0.074854	0.031821	0.148668255599	0.0808125	11495.0	0.0479317458223	-2.11989	False	0.620865135188	0.207002727367	1195.58	1206.46
c76539	76539	56175.0	56175_52	10.0	10.88	0.00302459699018	0.00301068034496	11429.0	0.10821	-0.91599	0.71641	-0.077544	0.027031	0.144838360687	-0.0154807	11429.0	0.472150862486	-0.77057	False	0.995928532621	0.00177182523288	1195.58	1206.46
c57345	57345	40377.0	40377_40	10.0	10.88	0.00499981738523	0.00528270369108	11407.0	0.063206	-1.1709	0.88975	-0.001681	0.02842	0.0507320033241	0.032627	11407.0	0.519248849589	0.690746	False	0.995928532621	0.00177182523288	1195.58	1206.46
